yob,sob,qob,educ,lwage
30,19,1,16,5.521845
30,19,1,12,5.952494
30,19,1,12,5.983015
30,40,1,7,6.012162
30,19,1,19,6.332562
30,19,1,12,5.697022
30,38,1,20,6.453171
30,19,1,14,5.950727
30,19,1,16,6.291391
30,18,1,12,6.122712
30,19,1,12,5.101858
30,29,1,17,7.274
30,19,1,12,5.406073
30,19,1,12,5.847161
30,19,1,13,5.952494
30,19,1,12,6.134774
30,19,1,12,6.134774
30,31,1,19,6.215569
30,19,1,9,5.901214
30,19,1,8,5.036578
30,19,1,8,5.43431
30,19,1,18,6.321218
30,19,1,12,5.790019
30,19,1,11,5.729413
30,19,1,12,5.53103
30,19,1,12,6.001272
30,19,1,8,5.874553
30,19,1,12,6.047781
30,19,1,14,5.874553
30,29,1,14,6.195005
30,19,1,12,6.288895
30,25,1,8,5.521845
30,19,1,14,6.305933
30,19,1,12,5.650801
30,19,1,11,5.991715
30,19,1,8,5.036578
30,46,1,8,6.483019
30,19,1,12,5.441835
30,19,1,12,0.6026332
30,19,1,11,5.934843
30,19,1,8,5.664895
30,17,1,14,5.060219
30,19,1,12,6.134774
30,27,1,12,6.348348
30,17,1,16,6.126557
30,17,1,16,6.342764
30,19,1,12,6.758965
30,17,1,11,6.253274
30,19,1,16,6.512002
30,55,1,8,5.91433
30,17,1,12,5.664895
30,17,1,10,5.729413
30,19,1,12,5.818998
30,20,1,8,5.760175
30,19,1,12,5.664895
30,40,1,12,5.901214
30,19,1,12,5.664895
30,19,1,8,5.259597
30,19,1,12,6.352864
30,19,1,8,5.927259
30,17,1,18,6.240238
30,29,1,8,5.381757
30,29,1,12,5.952494
30,19,1,12,5.847161
30,19,1,13,5.381757
30,19,1,12,6.2148
30,31,1,14,6.175587
30,19,1,13,4.056789
30,31,1,12,5.595926
30,19,1,12,6.004124
30,19,1,12,4.943701
30,19,1,12,5.7632
30,20,1,12,5.847161
30,20,1,8,4.477118
30,8,1,12,5.276445
30,20,1,13,5.901214
30,8,1,12,7.354042
30,20,1,9,5.595926
30,5,1,6,6.175587
30,20,1,12,5.559572
30,20,1,12,6.431734
30,48,1,12,5.481056
30,20,1,20,5.809455
30,20,1,16,5.952494
30,29,1,8,6.039568
30,20,1,12,5.664895
30,20,1,12,5.521845
30,20,1,12,5.360299
30,20,1,6,5.992089
30,26,1,14,6.267602
30,6,1,12,5.865323
30,20,1,9,5.595926
30,40,1,12,5.790019
30,31,1,10,6.645516
30,31,1,12,6.099154
30,20,1,7,6.047781
30,29,1,12,6.001272
30,5,1,12,6.043226
30,20,1,12,5.942446
30,40,1,12,5.521845
30,17,1,12,5.521845
30,5,1,12,4.519673
30,4,1,16,7.274
30,42,1,12,5.441835
30,19,1,12,6.357876
30,18,1,12,6.483019
30,20,1,12,5.847161
30,26,1,2,6.512002
30,29,1,12,5.664895
30,20,1,8,5.175171
30,20,1,12,5.729413
30,20,1,8,5.441835
30,20,1,12,4.907275
30,40,1,11,5.456717
30,20,1,9,5.927259
30,20,1,14,5.664895
30,20,1,12,5.729413
30,20,1,12,6.288895
30,29,1,9,5.521961
30,20,1,12,3.69511
30,31,1,12,7.274
30,29,1,12,6.717828
30,20,1,19,5.259597
30,29,1,12,5.868798
30,20,1,15,6.963936
30,20,1,12,5.716818
30,20,1,16,6.357876
30,6,1,12,5.98156
30,29,1,12,5.473171
30,20,1,12,4.096426
30,20,1,12,5.940445
30,20,1,8,5.327781
30,20,1,12,6.327765
30,20,1,12,5.58876
30,20,1,10,5.52223
30,20,1,12,5.279015
30,20,1,16,5.729413
30,20,1,12,6.049597
30,20,1,11,5.664895
30,20,1,12,3.573048
30,20,1,16,5.441835
30,20,1,12,6.254021
30,20,1,10,4.201489
30,29,1,12,5.729413
30,20,1,11,6.058179
30,20,1,12,6.308313
30,20,1,12,6.2148
30,20,1,5,4.996536
30,49,1,12,6.460416
30,17,1,8,5.999366
30,17,1,11,5.664895
30,17,1,10,4.843202
30,17,1,17,6.645516
30,40,1,12,5.992089
30,17,1,12,5.942446
30,17,1,12,5.952494
30,17,1,12,6.175587
30,38,1,12,5.521845
30,55,1,10,6.446178
30,17,1,16,6.001272
30,17,1,12,6.294843
30,5,1,13,3.63264
30,55,1,16,6.320219
30,54,1,12,5.992185
30,17,1,12,6.422404
30,55,1,12,5.866579
30,17,1,12,6.087867
30,31,1,13,5.521877
30,17,1,15,6.374402
30,17,1,0,4.621384
30,17,1,10,6.173994
30,17,1,12,5.947483
30,29,1,17,5.8095
30,17,1,12,6.453171
30,47,1,12,6.263636
30,17,1,8,5.77222
30,17,1,12,5.430104
30,21,1,11,5.972292
30,17,1,10,6.035435
30,20,1,13,6.316262
30,19,1,20,6.594229
30,17,1,12,6.109525
30,17,1,13,5.952494
30,17,1,8,5.870062
30,18,1,12,5.952494
30,17,1,12,5.947483
30,25,1,15,5.664895
30,17,1,12,6.397096
30,17,1,13,5.752878
30,17,1,12,5.869677
30,18,1,12,5.790019
30,17,1,16,6.842909
30,17,1,14,5.700251
30,17,1,16,6.540169
30,17,1,12,5.971912
30,17,1,12,5.852015
30,17,1,8,5.85829
30,17,1,12,6.347827
30,1,1,11,6.175587
30,17,1,12,6.214808
30,21,1,12,6.47712
30,55,1,17,6.19067
30,17,1,6,5.521845
30,17,1,14,6.179579
30,17,1,12,6.512002
30,31,1,12,6.167154
30,19,1,12,6.192362
30,17,1,12,6.012317
30,27,1,12,5.952494
30,39,1,16,4.954607
30,17,1,18,6.241362
30,17,1,12,5.981256
30,19,1,12,6.317061
30,17,1,12,5.887972
30,17,1,12,6.414877
30,19,1,12,6.134774
30,17,1,11,5.35953
30,20,1,9,6.288895
30,17,1,12,5.729413
30,19,1,13,5.847161
30,19,1,16,6.512002
30,17,1,12,5.878328
30,17,1,12,2.100845
30,17,1,12,5.849442
30,17,1,12,6.288895
30,17,1,12,6.175587
30,17,1,8,4.384524
30,17,1,12,5.923587
30,17,1,12,6.055477
30,17,1,14,5.952494
30,42,1,19,6.594229
30,17,1,8,5.454252
30,17,1,12,6.086556
30,26,1,12,6.540169
30,17,1,12,6.013104
30,17,1,12,6.288895
30,17,1,15,5.036578
30,17,1,12,5.684691
30,17,1,9,6.001272
30,17,1,10,5.92667
30,17,1,9,5.697029
30,17,1,8,5.963651
30,17,1,12,5.890634
30,17,1,14,6.320219
30,17,1,12,5.991715
30,18,1,11,5.359883
30,17,1,14,6.092223
30,17,1,9,5.847161
30,17,1,12,6.725684
30,17,1,12,5.75476
30,17,1,12,6.049597
30,17,1,12,6.986932
30,17,1,17,5.462446
30,19,1,19,6.273492
30,17,1,9,5.728788
30,29,1,12,6.438002
30,17,1,12,8.161946
30,29,1,12,5.664895
30,17,1,14,7.09091
30,17,1,8,5.927182
30,17,1,12,5.17371
30,47,1,6,5.790019
30,17,1,14,6.2148
30,17,1,13,6.575192
30,17,1,6,6.241362
30,48,1,20,6.034054
30,17,1,12,6.092223
30,17,1,12,5.516448
30,17,1,10,5.1655
30,17,1,12,5.381757
30,17,1,6,5.441835
30,36,1,18,6.868635
30,18,1,12,5.259597
30,17,1,5,5.869677
30,17,1,12,5.664895
30,17,1,12,6.086993
30,17,1,14,5.718734
30,17,1,12,5.953493
30,6,1,12,6.2148
30,17,1,10,5.44889
30,17,1,16,5.363006
30,17,1,12,5.500866
30,17,1,10,5.564437
30,31,1,13,6.001272
30,17,1,10,5.952494
30,29,1,16,5.20833
30,17,1,12,5.952494
30,17,1,12,4.863829
30,17,1,12,5.873471
30,21,1,11,6.16291
30,17,1,8,6.034975
30,17,1,18,6.052315
30,17,1,14,5.154292
30,17,1,8,4.655546
30,42,1,20,6.545493
30,17,1,12,5.790019
30,17,1,12,5.729413
30,17,1,12,5.729413
30,17,1,15,5.879942
30,17,1,16,5.813269
30,17,1,20,6.592045
30,17,1,12,5.952494
30,17,1,12,6.010749
30,42,1,18,6.007905
30,17,1,8,5.259597
30,17,1,8,6.047781
30,39,1,10,6.969876
30,46,1,12,5.903316
30,42,1,13,5.441835
30,17,1,12,5.541641
30,17,1,17,6.463269
30,17,1,12,6.175587
30,17,1,12,5.847161
30,17,1,11,6.166068
30,17,1,12,6.39066
30,17,1,11,6.047781
30,17,1,10,6.175587
30,17,1,12,5.683384
30,17,1,12,6.975683
30,17,1,14,6.116698
30,17,1,11,6.047781
30,17,1,12,6.109461
30,17,1,14,6.337403
30,17,1,12,6.127667
30,27,1,11,6.134774
30,17,1,12,4.607667
30,17,1,8,6.340054
30,29,1,16,6.087002
30,17,1,12,5.468952
30,17,1,12,6.291754
30,17,1,12,5.847161
30,17,1,12,6.047781
30,39,1,13,5.260096
30,17,1,12,6.032671
30,17,1,11,6.226271
30,17,1,16,7.274
30,51,1,6,5.847161
30,17,1,12,5.105363
30,17,1,13,5.664895
30,17,1,12,3.850812
30,42,1,12,6.047781
30,17,1,15,6.332576
30,12,1,11,5.664895
30,42,1,12,6.140885
30,17,1,14,5.944464
30,17,1,14,6.954804
30,17,1,12,6.2148
30,1,1,12,4.089525
30,17,1,12,5.484238
30,17,1,12,5.587249
30,17,1,12,5.847161
30,17,1,12,5.974739
30,48,1,8,6.031286
30,13,1,8,5.226284
30,28,1,18,6.175587
30,17,1,18,6.645516
30,42,1,12,6.357876
30,17,1,15,6.645516
30,17,1,12,6.315323
30,36,1,18,5.070903
30,17,1,16,6.256967
30,17,1,10,6.047781
30,17,1,9,5.980102
30,17,1,15,6.717828
30,26,1,12,6.050504
30,17,1,11,5.748596
30,37,1,7,6.234218
30,17,1,12,4.986172
30,17,1,20,9.532605
30,20,1,14,6.092223
30,17,1,12,6.001272
30,55,1,8,6.453171
30,5,1,19,6.888435
30,17,1,13,6.422404
30,17,1,13,6.288954
30,18,1,12,6.412355
30,17,1,8,6.318354
30,17,1,12,5.745104
30,42,1,20,6.175587
30,31,1,18,6.568253
30,17,1,11,5.716205
30,36,1,20,5.298817
30,17,1,11,6.645516
30,17,1,0,5.709088
30,6,1,18,6.001272
30,17,1,12,5.870062
30,17,1,14,6.252534
30,17,1,16,7.274
30,17,1,10,7.121703
30,17,1,12,6.512002
30,17,1,12,6.060695
30,17,1,10,6.32398
30,47,1,12,5.709854
30,39,1,18,6.883188
30,17,1,13,6.422404
30,17,1,12,6.091353
30,17,1,12,6.043226
30,17,1,13,6.288895
30,17,1,12,5.664895
30,17,1,13,5.886382
30,17,1,18,6.671181
30,17,1,9,6.175587
30,1,1,12,5.627321
30,17,1,10,6.311957
30,17,1,16,6.645516
30,17,1,12,5.498507
30,17,1,12,5.729413
30,17,1,18,7.083727
30,17,1,13,5.610106
30,17,1,16,6.632939
30,17,1,17,6.445554
30,55,1,12,6.070249
30,26,1,10,6.215953
30,23,1,20,5.703462
30,49,1,12,6.156071
30,36,1,19,6.740853
30,17,1,16,6.972985
30,17,1,9,6.288895
30,29,1,12,6.453171
30,17,1,17,6.288895
30,17,1,14,6.603657
30,17,1,16,5.997934
30,34,1,18,6.645516
30,34,1,10,5.537107
30,17,1,14,6.001272
30,17,1,14,5.481056
30,17,1,9,5.664895
30,36,1,17,6.763285
30,17,1,18,6.589458
30,17,1,12,5.729413
30,18,1,11,6.458308
30,17,1,12,5.441835
30,39,1,16,5.952494
30,17,1,15,6.2148
30,17,1,12,5.704199
30,17,1,12,7.176093
30,17,1,12,6.028047
30,29,1,13,6.001272
30,17,1,14,5.704116
30,47,1,10,6.254753
30,17,1,10,6.158241
30,17,1,12,6.348318
30,17,1,14,6.333932
30,48,1,15,5.441835
30,42,1,20,7.274
30,17,1,12,6.907855
30,17,1,14,4.344055
30,55,1,12,6.145853
30,17,1,8,6.092223
30,17,1,16,5.716838
30,17,1,10,5.790019
30,17,1,12,6.357876
30,17,1,12,7.050939
30,17,1,13,6.304835
30,17,1,12,5.952494
30,13,1,12,6.904384
30,18,1,16,6.116274
30,17,1,12,6.009805
30,17,1,14,5.503219
30,26,1,16,5.952494
30,26,1,16,6.519403
30,29,1,13,5.969838
30,17,1,12,6.017352
30,17,1,12,5.766215
30,17,1,15,6.024797
30,1,1,16,6.570263
30,17,1,12,6.301315
30,47,1,16,6.357876
30,20,1,16,6.763285
30,36,1,20,6.422404
30,17,1,12,5.952494
30,17,1,10,5.952494
30,17,1,12,6.422404
30,36,1,14,6.2148
30,17,1,8,6.39066
30,17,1,13,5.952494
30,17,1,15,6.134774
30,29,1,17,7.274
30,55,1,8,5.927182
30,55,1,10,6.155389
30,29,1,9,6.306591
30,17,1,16,6.645516
30,17,1,12,5.847161
30,17,1,7,6.092223
30,17,1,8,5.952494
30,17,1,8,5.617121
30,17,1,17,6.512002
30,17,1,14,6.369143
30,17,1,12,6.2148
30,17,1,12,6.338696
30,28,1,12,5.952494
30,17,1,16,5.545568
30,17,1,12,5.759569
30,18,1,12,6.645516
30,26,1,16,7.274
30,17,1,13,6.172266
30,17,1,17,5.298817
30,17,1,12,5.899107
30,17,1,14,6.029436
30,17,1,12,6.357876
30,17,1,12,6.252534
30,18,1,17,6.786565
30,17,1,16,7.274
30,17,1,18,6.926898
30,42,1,14,6.553413
30,55,1,12,5.631005
30,17,1,12,6.422404
30,17,1,12,5.952494
30,55,1,19,6.526185
30,17,1,12,6.093526
30,17,1,12,6.015453
30,17,1,10,6.357876
30,17,1,12,5.416528
30,36,1,12,5.952494
30,17,1,12,6.131444
30,17,1,12,6.422404
30,17,1,18,6.216273
30,16,1,8,6.162657
30,17,1,8,6.252534
30,21,1,18,6.512574
30,17,1,9,6.092223
30,12,1,12,5.952494
30,27,1,12,5.481056
30,36,1,20,6.140692
30,30,1,12,5.88957
30,30,1,13,6.047781
30,30,1,12,5.636505
30,48,1,3,5.744938
30,19,1,20,6.512002
30,30,1,3,5.963651
30,30,1,12,6.175587
30,30,1,8,5.259597
30,38,1,12,6.39066
30,30,1,12,6.001272
30,6,1,10,4.056789
30,30,1,12,5.991715
30,30,1,16,6.284959
30,46,1,8,5.036578
30,27,1,12,7.16277
30,4,1,15,6.592122
30,40,1,12,6.175587
30,29,1,12,6.047781
30,35,1,13,6.763285
30,31,1,11,6.357876
30,6,1,15,6.422404
30,34,1,18,6.645016
30,8,1,18,6.221698
30,35,1,12,5.011276
30,8,1,12,6.214965
30,41,1,16,5.092452
30,35,1,12,4.958667
30,42,1,19,5.416563
30,8,1,14,5.972292
30,56,1,17,6.645516
30,25,1,16,6.540169
30,20,1,17,6.154192
30,5,1,12,6.001272
30,23,1,12,5.963925
30,4,1,8,4.384524
30,35,1,12,6.592093
30,39,1,19,6.620201
30,4,1,0,5.177208
30,40,1,14,5.454894
30,35,1,14,5.259597
30,35,1,17,5.776997
30,54,1,12,3.296549
30,18,1,8,5.729413
30,23,1,12,5.729413
30,17,1,18,6.453171
30,40,1,12,5.521845
30,17,1,12,6.60548
30,42,1,12,5.643338
30,48,1,12,5.72691
30,40,1,4,7.233247
30,54,1,17,6.575639
30,29,1,12,5.749711
30,22,1,20,5.055143
30,22,1,11,6.407927
30,29,1,12,5.729413
30,36,1,12,6.217872
30,39,1,12,5.729413
30,22,1,9,5.441835
30,22,1,9,5.707302
30,48,1,13,6.357876
30,5,1,11,5.441835
30,5,1,10,5.847161
30,22,1,12,5.664895
30,22,1,7,5.766215
30,22,1,12,4.749104
30,22,1,12,5.605873
30,22,1,20,6.359382
30,28,1,12,6.152119
30,22,1,12,5.847161
30,22,1,16,6.512002
30,8,1,16,6.132271
30,22,1,12,6.043226
30,22,1,8,5.460649
30,22,1,12,6.594229
30,22,1,12,5.339639
30,22,1,12,6.092223
30,22,1,16,5.085338
30,22,1,14,6.20164
30,22,1,12,4.788293
30,6,1,13,6.512002
30,22,1,7,5.811787
30,28,1,12,5.521845
30,22,1,11,5.441835
30,22,1,16,7.274
30,22,1,5,6.047781
30,22,1,12,5.898184
30,22,1,12,6.384189
30,22,1,10,6.047781
30,48,1,11,6.092223
30,22,1,18,6.453171
30,40,1,15,5.952494
30,22,1,12,6.196562
30,22,1,11,5.952494
30,22,1,12,6.163578
30,54,1,19,5.910119
30,22,1,10,4.942356
30,22,1,17,6.252534
30,28,1,3,4.606131
30,22,1,17,5.909101
30,22,1,12,6.215025
30,22,1,12,6.357876
30,22,1,12,5.574272
30,56,1,16,7.320175
30,22,1,12,6.827817
30,22,1,6,6.134774
30,22,1,10,5.42249
30,22,1,7,5.441835
30,22,1,4,5.097166
30,22,1,12,6.290678
30,22,1,10,6.032786
30,22,1,20,4.526169
30,22,1,6,6.288895
30,28,1,12,6.357876
30,28,1,3,5.627321
30,22,1,20,5.747983
30,36,1,19,6.827817
30,22,1,4,6.453171
30,22,1,12,5.847161
30,5,1,14,5.793541
30,22,1,13,6.134774
30,25,1,12,6.288895
30,5,1,16,5.704116
30,22,1,12,6.173994
30,22,1,13,6.512002
30,22,1,11,5.847161
30,22,1,11,5.499294
30,22,1,7,5.154292
30,22,1,12,6.402204
30,22,1,11,6.211719
30,48,1,12,6.438828
30,22,1,9,6.087867
30,22,1,9,5.670256
30,22,1,12,5.963925
30,22,1,1,5.277428
30,22,1,2,5.354861
30,47,1,16,5.790019
30,5,1,2,5.012023
30,48,1,6,5.675969
30,22,1,6,6.886063
30,22,1,12,6.080197
30,55,1,8,4.788325
30,47,1,11,5.874553
30,47,1,14,3.652156
30,22,1,12,4.35189
30,5,1,16,7.250185
30,22,1,15,7.28626
30,22,1,12,6.047781
30,1,1,12,6.827817
30,1,1,14,5.729413
30,28,1,15,6.234222
30,22,1,12,6.493259
30,42,1,12,6.134774
30,22,1,16,6.645516
30,48,1,12,5.98592
30,22,1,12,5.966886
30,22,1,18,7.274
30,22,1,15,7.107473
30,18,1,10,6.711335
30,22,1,12,5.036578
30,45,1,11,6.107751
30,47,1,14,6.001272
30,48,1,13,6.378002
30,48,1,19,6.092223
30,22,1,16,6.493901
30,40,1,14,5.521877
30,22,1,8,5.441835
30,22,1,12,5.988335
30,22,1,9,5.468851
30,22,1,12,5.354861
30,5,1,8,2.064913
30,29,1,12,5.808085
30,5,1,5,4.903136
30,5,1,19,6.867252
30,5,1,10,5.521877
30,20,1,15,6.093526
30,19,1,11,5.308363
30,5,1,12,5.87022
30,5,1,12,5.615344
30,5,1,6,5.117245
30,40,1,8,5.73542
30,5,1,5,5.063228
30,40,1,5,6.802673
30,29,1,8,4.749104
30,5,1,10,5.657537
30,5,1,12,5.952494
30,5,1,7,5.644448
30,45,1,12,4.271195
30,5,1,11,5.276445
30,40,1,12,4.934674
30,5,1,12,5.790019
30,17,1,16,4.903136
30,5,1,7,4.998381
30,1,1,12,5.305503
30,47,1,4,5.156912
30,1,1,8,5.940434
30,5,1,4,5.061255
30,28,1,4,5.678793
30,5,1,12,5.664895
30,29,1,12,5.664895
30,5,1,11,5.952494
30,21,1,12,5.729413
30,39,1,16,5.952494
30,28,1,12,6.064512
30,47,1,12,5.790019
30,5,1,12,5.952744
30,5,1,10,5.441835
30,40,1,12,5.181676
30,5,1,7,4.781867
30,5,1,0,6.092223
30,5,1,8,4.89701
30,51,1,16,7.274
30,48,1,17,5.721257
30,5,1,3,5.259597
30,5,1,10,4.967351
30,40,1,14,5.511022
30,5,1,12,5.259597
30,5,1,10,5.521845
30,5,1,12,6.102368
30,5,1,2,5.348892
30,5,1,12,6.109525
30,5,1,12,6.001272
30,5,1,12,5.952494
30,5,1,13,6.134774
30,5,1,10,5.993626
30,5,1,2,5.813843
30,17,1,13,6.154221
30,47,1,11,5.692501
30,36,1,15,5.595926
30,19,1,16,5.593984
30,23,1,6,6.147194
30,23,1,5,5.991742
30,23,1,12,5.709854
30,23,1,12,5.835991
30,23,1,16,5.299453
30,23,1,8,5.20833
30,23,1,16,5.697674
30,23,1,12,6.357876
30,23,1,12,5.556605
30,23,1,12,5.901214
30,23,1,12,5.441835
30,23,1,15,6.022539
30,23,1,8,5.604458
30,17,1,20,6.032537
30,23,1,12,5.824978
30,13,1,12,6.072912
30,29,1,11,4.749936
30,25,1,12,4.61071
30,36,1,8,4.903136
30,23,1,18,6.009059
30,23,1,12,5.203862
30,23,1,12,6.070249
30,23,1,12,5.211517
30,23,1,12,6.192362
30,23,1,8,5.670226
30,23,1,19,6.328115
30,23,1,16,6.360206
30,36,1,20,6.794134
30,23,1,12,5.441835
30,25,1,10,5.952494
30,23,1,8,6.170375
30,23,1,8,4.970748
30,23,1,19,5.901214
30,13,1,9,5.298798
30,47,1,6,6.249814
30,45,1,13,5.792955
30,21,1,4,5.298798
30,47,1,16,4.931287
30,47,1,11,5.89329
30,47,1,6,4.383228
30,13,1,12,5.47783
30,13,1,12,5.874553
30,13,1,12,5.1655
30,1,1,4,5.441835
30,13,1,8,5.853252
30,13,1,12,5.441835
30,13,1,12,5.967379
30,13,1,11,5.9659
30,25,1,14,5.744938
30,13,1,19,5.70794
30,13,1,10,5.664895
30,1,1,3,5.036578
30,13,1,8,4.058452
30,19,1,13,5.521845
30,23,1,12,6.001272
30,48,1,15,6.175587
30,13,1,16,6.868635
30,13,1,6,5.664895
30,13,1,16,6.931791
30,13,1,18,6.2148
30,1,1,12,6.092223
30,13,1,17,6.60496
30,13,1,11,6.357876
30,13,1,9,4.903136
30,17,1,16,6.453171
30,13,1,14,6.006495
30,36,1,20,6.763285
30,13,1,15,6.094101
30,13,1,12,6.092223
30,29,1,12,5.664895
30,13,1,8,6.022003
30,6,1,13,6.010749
30,36,1,12,6.483019
30,13,1,6,5.858208
30,24,1,16,6.22589
30,13,1,16,5.704116
30,13,1,12,5.664895
30,45,1,16,6.000796
30,13,1,16,6.422404
30,13,1,13,4.675828
30,13,1,8,6.159461
30,37,1,14,5.684313
30,31,1,12,6.559969
30,34,1,16,6.357876
30,1,1,17,6.30202
30,13,1,14,6.512002
30,13,1,7,5.963651
30,13,1,5,5.790019
30,26,1,12,5.901214
30,36,1,12,6.380285
30,13,1,12,6.134774
30,13,1,12,5.991777
30,13,1,11,6.092223
30,39,1,15,5.847161
30,36,1,12,6.43729
30,25,1,13,5.441835
30,13,1,12,5.86043
30,47,1,8,5.943532
30,13,1,14,5.901214
30,34,1,14,5.952494
30,47,1,13,6.868635
30,17,1,16,5.697674
30,13,1,12,5.790019
30,13,1,7,5.582478
30,17,1,16,6.375713
30,1,1,12,6.257336
30,17,1,16,6.122198
30,13,1,11,6.092223
30,13,1,10,5.952494
30,13,1,9,5.940434
30,31,1,16,5.664895
30,13,1,11,5.790019
30,49,1,16,6.833425
30,13,1,12,5.901214
30,1,1,12,5.97718
30,13,1,12,6.175587
30,13,1,11,6.468206
30,13,1,12,6.254021
30,13,1,14,6.252534
30,13,1,15,7.274
30,13,1,9,3.985893
30,4,1,18,6.047781
30,37,1,13,5.116621
30,13,1,14,5.930254
30,13,1,13,7.274
30,13,1,10,5.991812
30,13,1,4,5.012301
30,13,1,12,5.76501
30,13,1,13,5.844937
30,39,1,9,4.903136
30,45,1,10,5.90489
30,55,1,12,6.175587
30,13,1,16,5.940434
30,12,1,14,6.306591
30,13,1,12,6.092223
30,13,1,16,5.441835
30,1,1,17,5.952494
30,13,1,12,5.259597
30,13,1,12,5.073369
30,16,1,4,5.036578
30,13,1,7,5.595926
30,42,1,12,5.847161
30,27,1,12,6.181568
30,18,1,13,6.170777
30,30,1,14,5.847161
30,1,1,10,6.092223
30,47,1,12,5.847161
30,13,1,15,6.047781
30,13,1,12,5.769822
30,13,1,14,4.609328
30,13,1,18,6.486249
30,1,1,12,5.390563
30,13,1,14,5.952494
30,13,1,16,5.039073
30,13,1,12,5.20833
30,13,1,6,5.489017
30,13,1,7,5.036578
30,13,1,12,5.481056
30,13,1,9,5.413104
30,13,1,16,7.050939
30,13,1,11,5.818998
30,21,1,12,6.052383
30,13,1,14,5.754098
30,13,1,12,5.559572
30,13,1,9,5.461629
30,37,1,16,6.645516
30,5,1,9,5.441835
30,13,1,10,5.847161
30,13,1,12,5.887439
30,4,1,0,5.024007
30,13,1,11,5.901214
30,13,1,4,4.903136
30,13,1,11,5.952494
30,13,1,6,5.980151
30,12,1,16,6.6943
30,13,1,11,5.441835
30,17,1,10,5.548402
30,37,1,0,6.265045
30,13,1,13,5.748831
30,13,1,14,6.406658
30,13,1,15,6.848434
30,13,1,14,7.050939
30,13,1,12,6.298873
30,42,1,15,6.512002
30,13,1,11,6.432352
30,13,1,16,6.175587
30,13,1,3,4.985317
30,13,1,7,5.952494
30,13,1,16,6.357876
30,13,1,17,6.087002
30,12,1,11,5.577841
30,13,1,11,3.260313
30,28,1,18,5.354861
30,13,1,7,4.788325
30,13,1,12,6.175587
30,45,1,12,6.233845
30,22,1,12,5.913763
30,45,1,7,5.011276
30,13,1,7,5.441835
30,13,1,12,5.882974
30,13,1,5,5.15318
30,13,1,7,5.595926
30,28,1,4,5.354861
30,13,1,11,5.00855
30,13,1,7,6.245931
30,13,1,11,5.818998
30,13,1,12,3.142991
30,42,1,16,5.790019
30,23,1,20,6.512002
30,20,1,14,7.205078
30,13,1,16,4.942356
30,1,1,12,6.512002
30,39,1,12,5.664895
30,8,1,17,6.214921
30,8,1,12,6.060695
30,42,1,15,5.847161
30,8,1,13,6.134774
30,19,1,16,5.521845
30,34,1,12,5.259597
30,8,1,12,6.540169
30,19,1,8,5.886382
30,8,1,12,5.664895
30,19,1,16,5.940434
30,29,1,14,5.952494
30,8,1,12,6.134774
30,35,1,7,6.337612
30,8,1,12,5.586416
30,51,1,12,5.790019
30,8,1,8,4.76562
30,8,1,15,6.175587
30,8,1,12,5.665561
30,8,1,12,4.869136
30,8,1,8,5.651612
30,55,1,17,5.760175
30,40,1,14,6.453171
30,8,1,16,5.259597
30,19,1,14,6.228928
30,31,1,12,5.865373
30,8,1,12,6.047781
30,56,1,8,5.060483
30,36,1,16,5.697674
30,9,1,20,6.422404
30,19,1,8,4.978059
30,8,1,12,5.664895
30,6,1,14,5.724402
30,20,1,12,4.174387
30,31,1,12,6.083491
30,29,1,14,6.868635
30,8,1,12,5.847161
30,19,1,16,6.645516
30,36,1,18,7.274
30,20,1,12,5.441835
30,28,1,12,5.20833
30,40,1,12,5.936876
30,8,1,12,5.664895
30,46,1,18,6.016401
30,8,1,12,6.130599
30,31,1,12,6.23587
30,18,1,12,5.862046
30,20,1,16,6.167109
30,50,1,11,6.114788
30,8,1,12,5.521845
30,8,1,11,5.675969
30,8,1,13,5.752878
30,8,1,13,5.960637
30,39,1,12,6.288895
30,8,1,16,6.051863
30,19,1,8,6.001272
30,31,1,11,6.092223
30,21,1,12,5.664895
30,48,1,16,6.110315
30,31,1,12,5.998412
30,48,1,14,5.479436
30,40,1,14,5.892759
30,8,1,7,5.991705
30,42,1,16,5.259597
30,56,1,17,6.6943
30,37,1,12,6.551259
30,29,1,16,6.973705
30,36,1,14,6.2148
30,8,1,17,6.363525
30,31,1,12,5.664895
30,8,1,12,5.279015
30,40,1,19,6.586835
30,48,1,16,6.39066
30,8,1,12,5.952494
30,27,1,16,6.185932
30,56,1,15,5.858208
30,19,1,18,5.496932
30,31,1,12,6.412671
30,20,1,12,5.488222
30,39,1,14,6.2148
30,20,1,12,5.390563
30,55,1,16,6.191458
30,19,1,12,5.635147
30,27,1,19,6.178383
30,16,1,12,6.13976
30,29,1,14,6.072468
30,42,1,14,5.922042
30,42,1,12,6.199299
30,18,1,17,6.134774
30,21,1,12,5.914282
30,8,1,13,6.325021
30,21,1,8,5.901214
30,8,1,12,6.047781
30,29,1,12,5.847161
30,18,1,16,6.304132
30,19,1,12,5.952494
30,31,1,14,6.508855
30,20,1,15,5.952494
30,29,1,12,6.175587
30,34,1,16,5.807507
30,5,1,13,5.336521
30,17,1,20,6.817347
30,8,1,6,5.534073
30,18,1,12,6.265411
30,20,1,13,5.979129
30,8,1,12,6.092223
30,48,1,13,6.046872
30,20,1,12,6.665316
30,50,1,12,5.929743
30,8,1,6,6.064009
30,29,1,16,6.397731
